VideoCompletes,SocialLikes,SocialShares,CTR,conversion,AudienceType,AdDigitalChannel
103646.0,785.0,9.0,0.24738831739702025,6,Audience Type 2,Social
103145.0,764.0,9.0,0.2423784257382558,15,Audience Type 2,Social
103397.0,777.0,9.0,0.23852276814469803,0,Audience Type 2,Social
104702.0,775.0,9.0,0.2343942661458845,1,Audience Type 2,Social
120223.0,765.0,9.0,0.23062788091957565,0,Audience Type 2,Social
121684.0,802.0,10.0,0.22719680783956633,20,Audience Type 2,Social
107805.0,819.0,10.0,0.22355822754435956,17,Audience Type 2,Social
109731.0,809.0,9.0,0.2184238886842033,1,Audience Type 2,Social
104644.0,787.0,8.0,0.21283330346113166,0,Audience Type 2,Social
107913.0,772.0,8.0,0.20655683301858857,12,Audience Type 2,Social
107967.0,756.0,10.0,0.19937514522006966,4,Audience Type 2,Social
106091.0,752.0,11.0,0.19297534804392208,5,Audience Type 2,Social
102526.0,753.0,13.0,0.19087042735302123,12,Audience Type 2,Social
104165.0,743.0,11.0,0.18901855666828293,2,Audience Type 2,Social
104154.0,730.0,9.0,0.18666592267070597,25,Audience Type 2,Social
94389.0,709.0,9.0,0.1847696296756291,0,Audience Type 2,Social
105045.0,698.0,9.0,0.1861240919527537,2,Audience Type 2,Social
98237.0,713.0,9.0,0.18712931143585637,0,Audience Type 2,Social
96890.0,722.0,9.0,0.18749948049177872,8,Audience Type 2,Social
96117.0,712.0,11.0,0.18691935681459743,0,Audience Type 2,Social
105057.0,728.0,11.0,0.1864383864759692,21,Audience Type 2,Social
102457.0,725.0,11.0,0.18556268535968726,19,Audience Type 2,Social
103204.0,713.0,11.0,0.1844263775745671,87,Audience Type 2,Social
103077.0,706.0,11.0,0.1841886702513595,14,Audience Type 2,Social
98474.0,705.0,11.0,0.18392441690813316,17,Audience Type 2,Social
355103.0,837.0,53.0,0.22723264997362644,0,Audience Type 3,Social
357134.0,840.0,53.0,0.22954511760878898,0,Audience Type 3,Social
358731.0,846.0,52.0,0.23136917105374458,0,Audience Type 3,Social
357217.0,815.0,52.0,0.23544068320267716,7,Audience Type 3,Social
373789.0,793.0,48.0,0.23274578905066956,8,Audience Type 3,Social
395890.0,868.0,63.0,0.22958522620471428,22,Audience Type 3,Social
409269.0,860.0,70.0,0.2253217904974731,0,Audience Type 3,Social
421921.0,853.0,75.0,0.22189034533084656,0,Audience Type 3,Social
429068.0,879.0,75.0,0.21931435366572255,0,Audience Type 3,Social
426138.0,903.0,82.0,0.21586036726038457,1,Audience Type 3,Social
421237.0,970.0,75.0,0.21463730545343548,10,Audience Type 3,Social
402041.0,953.0,75.0,0.21216427422765857,4,Audience Type 3,Social
383385.0,956.0,75.0,0.20848541617951308,0,Audience Type 3,Social
389888.0,965.0,75.0,0.20442852460487987,3,Audience Type 3,Social
401892.0,984.0,74.0,0.20059662567816908,0,Audience Type 3,Social
405232.0,960.0,66.0,0.19829271151408406,4,Audience Type 3,Social
406044.0,977.0,64.0,0.19545015853801248,0,Audience Type 3,Social
404729.0,1002.0,62.0,0.19256108404974767,0,Audience Type 3,Social
410136.0,1038.0,62.0,0.19030748984052961,15,Audience Type 3,Social
413865.0,1052.0,58.0,0.185440378148451,0,Audience Type 3,Social
420350.0,1106.0,63.0,0.17966166398971242,0,Audience Type 3,Social
422416.0,1146.0,62.0,0.17452538506161785,0,Audience Type 3,Social
424437.0,1216.0,66.0,0.1701938836061286,0,Audience Type 3,Social
426357.0,1279.0,67.0,0.16564004813845218,0,Audience Type 3,Social
430835.0,1330.0,65.0,0.162359622551063,0,Audience Type 3,Social
432211.0,1370.0,68.0,0.1599165837190997,20,Audience Type 3,Social
431324.0,1390.0,68.0,0.1544669474181572,0,Audience Type 3,Social
431269.0,1435.0,66.0,0.1530172947781682,0,Audience Type 3,Social
427548.0,1437.0,68.0,0.1529840275014103,2,Audience Type 3,Social
422427.0,1446.0,68.0,0.15410171316716328,0,Audience Type 3,Social
416557.0,1477.0,113.0,0.15415453035468868,0,Audience Type 3,Social
419932.0,1498.0,119.0,0.1517487380855137,0,Audience Type 3,Social
425394.0,1588.0,124.0,0.14911008124251296,0,Audience Type 3,Social
442082.0,1678.0,126.0,0.1445060129168862,0,Audience Type 3,Social
431698.0,1720.0,129.0,0.14672978362902628,0,Audience Type 3,Social
421977.0,1729.0,129.0,0.14868274943844434,0,Audience Type 3,Social
412226.0,1761.0,125.0,0.15054479573507204,0,Audience Type 3,Social
416147.0,1804.0,119.0,0.15192143184185863,0,Audience Type 3,Social
413306.0,1843.0,123.0,0.15127477270511494,0,Audience Type 3,Social
420886.0,1838.0,116.0,0.15207153267407725,0,Audience Type 3,Social
421324.0,1795.0,127.0,0.15240495223159858,0,Audience Type 3,Social
430438.0,1835.0,131.0,0.15405573223013483,0,Audience Type 3,Social
430631.0,1881.0,137.0,0.15598244461584967,0,Audience Type 3,Social
434089.0,1884.0,144.0,0.15791876070360958,0,Audience Type 3,Social
433687.0,1887.0,142.0,0.1605390551076538,0,Audience Type 3,Social
427188.0,1914.0,142.0,0.16117037218015215,0,Audience Type 3,Social
428335.0,1907.0,142.0,0.16207894064645767,0,Audience Type 3,Social
425429.0,1874.0,145.0,0.16445841866947936,0,Audience Type 3,Social
416635.0,1826.0,145.0,0.16995971905052937,0,Audience Type 3,Social
415836.0,1816.0,143.0,0.17595517304342362,0,Audience Type 3,Social
411091.0,1781.0,155.0,0.18428994201628152,0,Audience Type 3,Social
409782.0,1792.0,155.0,0.19106849620159766,0,Audience Type 3,Social
404837.0,1761.0,155.0,0.19643061467008816,0,Audience Type 3,Social
403460.0,1734.0,154.0,0.20157759967828257,0,Audience Type 3,Social
397497.0,1724.0,154.0,0.20805935568870465,0,Audience Type 3,Social
395648.0,1693.0,150.0,0.21369120599538097,0,Audience Type 3,Social
391324.0,1673.0,149.0,0.21979447690843448,0,Audience Type 3,Social
387602.0,1645.0,149.0,0.22219928888257826,0,Audience Type 3,Social
385595.0,1675.0,147.0,0.22438815772531837,0,Audience Type 3,Social
391463.0,1715.0,150.0,0.22437630827335556,0,Audience Type 3,Social
396474.0,1701.0,106.0,0.2242004753604922,0,Audience Type 3,Social
392009.0,1682.0,101.0,0.22854444429982632,0,Audience Type 3,Social
385061.0,1594.0,94.0,0.23460097947904965,0,Audience Type 3,Social
377846.0,1569.0,92.0,0.24034161260295125,0,Audience Type 3,Social
377728.0,1616.0,95.0,0.2471190795330282,0,Audience Type 3,Social
375178.0,1613.0,81.0,0.2536923351912577,0,Audience Type 3,Social
381421.0,1627.0,78.0,0.25988465000280525,0,Audience Type 3,Social
380023.0,1642.0,79.0,0.26574834203355496,0,Audience Type 3,Social
386331.0,1621.0,76.0,0.27248936687532926,0,Audience Type 3,Social
386934.0,1628.0,76.0,0.2741705531844917,0,Audience Type 3,Social
385337.0,1609.0,66.0,0.2754915701913703,0,Audience Type 3,Social
390236.0,1611.0,62.0,0.27713691955120906,0,Audience Type 3,Social
390592.0,1565.0,56.0,0.27813331038640193,0,Audience Type 3,Social
387697.0,1565.0,50.0,0.27849966130541576,0,Audience Type 3,Social
376492.0,1533.0,50.0,0.27831471870683483,0,Audience Type 3,Social
385908.0,1555.0,50.0,0.27887512933664327,0,Audience Type 3,Social
390509.0,1562.0,53.0,0.2797279709127895,0,Audience Type 3,Social
389091.0,1549.0,47.0,0.28016566580801083,0,Audience Type 3,Social
398938.0,1580.0,51.0,0.2775236924992601,0,Audience Type 3,Social
400571.0,1560.0,53.0,0.2749922737727856,0,Audience Type 3,Social
413439.0,1575.0,34.0,0.2692926466972045,0,Audience Type 3,Social
416700.0,1558.0,36.0,0.26538082354439313,0,Audience Type 3,Social
431096.0,1571.0,35.0,0.26183418853818935,0,Audience Type 3,Social
436250.0,1562.0,36.0,0.25888489022781397,0,Audience Type 3,Social
440602.0,1536.0,33.0,0.25563858793332966,3,Audience Type 3,Social
445219.0,1563.0,33.0,0.2530138526240048,0,Audience Type 3,Social
449631.0,1585.0,34.0,0.2506662123415819,0,Audience Type 3,Social
458072.0,1564.0,35.0,0.24738831739702025,0,Audience Type 3,Social
464673.0,1537.0,36.0,0.2423784257382558,0,Audience Type 3,Social
456434.0,1484.0,33.0,0.23852276814469803,0,Audience Type 3,Social
449086.0,1471.0,33.0,0.2343942661458845,24,Audience Type 3,Social
447592.0,1473.0,32.0,0.23062788091957565,0,Audience Type 3,Social
444450.0,1490.0,32.0,0.22719680783956633,0,Audience Type 3,Social
436499.0,1450.0,33.0,0.22355822754435956,0,Audience Type 3,Social
423922.0,1366.0,28.0,0.2184238886842033,0,Audience Type 3,Social
407099.0,1267.0,27.0,0.21283330346113166,2,Audience Type 3,Social
405099.0,1213.0,30.0,0.20655683301858857,8,Audience Type 3,Social
400471.0,1149.0,33.0,0.19937514522006966,0,Audience Type 3,Social
399159.0,1122.0,35.0,0.19297534804392208,20,Audience Type 3,Social
399373.0,1106.0,37.0,0.19087042735302123,0,Audience Type 3,Social
401396.0,1094.0,37.0,0.18901855666828293,1,Audience Type 3,Social
395413.0,1078.0,38.0,0.18666592267070597,1,Audience Type 3,Social
402317.0,1080.0,42.0,0.1847696296756291,0,Audience Type 3,Social
397512.0,1068.0,41.0,0.1861240919527537,0,Audience Type 3,Social
408467.0,1082.0,42.0,0.18712931143585637,0,Audience Type 3,Social
398221.0,1045.0,42.0,0.18749948049177872,4,Audience Type 3,Social
391866.0,1019.0,39.0,0.18691935681459743,0,Audience Type 3,Social
387849.0,1003.0,39.0,0.1864383864759692,0,Audience Type 3,Social
385676.0,991.0,35.0,0.18556268535968726,0,Audience Type 3,Social
383287.0,992.0,32.0,0.1844263775745671,0,Audience Type 3,Social
376268.0,974.0,37.0,0.1841886702513595,1,Audience Type 3,Social
377924.0,967.0,35.0,0.18392441690813316,0,Audience Type 3,Social
